Date open F0008 F0009 F0034 F0011 F0007 F0036 F0035 F0010 F0014 blank  
2015-02-21_14-12-46 -- 6.79619081969 7.99499102881 3.29745536662 4.8340367966 5.89789313113 3.92217603928 3.61639281146 5.61081811657 5.88946713479 -- 
2015-02-21_14-14-54 -- 6.80870564305 7.99904957845 3.31695982627 4.83373805363 5.90061976594 3.91672048621 3.61452243575 5.60275291835 5.90543987578 -- 
2015-02-21_14-17-02 -- 6.78489613263 8.00087670304 3.32312965072 4.83658181037 5.90719901928 3.923494492 3.6140771204 5.61252313905 5.8634083047 -- 
2015-02-21_14-19-10 -- 6.8065512907 8.01985239837 3.30464627426 4.83259650063 5.92397424312 3.92985598314 3.61824002347 5.62170562887 5.8966703263 -- 
2015-02-21_14-21-18 -- 6.79812954214 8.00469944696 3.30638382758 4.84181863378 5.93257302709 3.93041011848 3.62686713339 5.62863989951 5.89537446481 -- 
2015-02-21_14-23-27 -- 6.81252328509 8.00987546872 3.30621582724 4.8360535955 5.92174498704 3.92813191654 3.62703035444 5.62328034746 5.8873047521 -- 
2015-02-21_14-25-35 -- 6.82960551017 8.02387754805 3.31483751177 4.83684490093 5.93992607138 3.92295672866 3.63464078899 5.62658390477 5.87667485274 -- 
2015-02-21_14-27-43 -- 6.81602200203 8.02066944466 3.30975464149 4.84508105987 5.93621384045 3.91618097688 3.62502672525 5.62751414333 5.89405510615 -- 
2015-02-21_14-29-51 -- 6.84713222116 8.03341724243 3.31059136788 4.84042862329 5.97366871227 3.93836429469 3.63055483101 5.64287071039 5.89946176988 -- 
2015-02-21_14-31-59 -- 6.83184807965 8.0232076632 3.310261865 4.8245053172 5.93814176264 3.92717688316 3.62453346719 5.62280708639 5.84369750159 -- 
2015-02-21_14-34-07 -- 6.80253501999 8.00766590905 3.29814329305 4.82815936312 5.92078812369 3.9240029634 3.61758671297 5.62337589135 5.90479314997 -- 
2015-02-21_14-36-15 -- 6.8071169857 8.00840296686 3.31013132685 4.84961101405 5.91703945457 3.93089781473 3.63425256298 5.63500971022 5.9136278844 -- 
2015-02-21_14-38-24 -- 6.81293985923 8.01744485764 3.31146718358 4.84752888442 5.92608660561 3.92998557674 3.63468891842 5.63001361111 5.9178237743 -- 
2015-02-21_14-40-33 -- 6.8019838918 8.01467563542 3.31565314467 4.8464231558 5.90968557272 3.92356685728 3.61891750463 5.62482729293 5.90515932093 -- 
2015-02-21_14-42-40 -- 6.78474804995 7.99081557243 3.30933539487 4.83353239257 5.87986032807 3.92861478231 3.62075534159 5.61292166204 5.86827453812 -- 
2015-02-21_14-44-48 -- 6.82261599527 8.02663459077 3.30768362156 4.83798529037 5.92744050405 3.92085503227 3.61604611035 5.63247968802 5.80741119296 -- 
2015-02-21_14-46-55 -- 6.85406512583 8.04575831676 3.31338595149 4.85276681272 5.94191713325 3.92091058249 3.62524778011 5.63284971781 5.89062047646 -- 
2015-02-21_14-49-03 -- 6.85096532774 8.05896274965 3.34109972719 4.86438879973 5.9558432744 3.94162413856 3.63481913436 5.63167861012 5.91744515002 -- 
2015-02-21_14-51-13 -- 6.84480657293 8.04818102172 3.32603386113 4.85641587282 5.96160121261 3.94461653292 3.6416219066 5.64026313152 5.88415637702 -- 
2015-02-21_14-53-20 -- 6.87589502995 8.07050293868 3.3245600236 4.85836181917 5.97008320977 3.94463498165 3.64769961863 5.65448781374 -- -- 
2015-02-21_14-55-28 -- 6.88497085879 8.08601858008 3.32437834042 4.85297357706 5.99440271371 3.94445525962 3.65010003225 5.64819742374 5.85955091055 -- 
2015-02-21_14-57-38 -- 6.891295456 8.08778950674 3.33749683742 4.86724344119 5.99360559169 3.9474907231 3.64224835615 5.65281299785 5.88214839783 -- 
2015-02-21_14-59-45 -- 6.90939888594 8.10011935442 3.33178396373 4.86792212633 6.00574722111 3.938155241 3.64167639027 5.65102866497 5.88984377848 -- 
2015-02-21_15-01-53 -- 6.9343953072 8.12034856609 3.33457720015 4.86752371438 6.02580517595 3.93854139373 3.6496736528 5.66530442573 5.90397591377 -- 
2015-02-21_15-04-02 -- 6.9355354745 8.12925594757 3.34383092858 4.87067032221 6.03468626191 3.94659242122 3.64447657288 5.6660249143 5.88313399693 -- 
2015-02-21_15-06-10 -- 6.93631868039 8.13626978906 3.33755700953 4.86533057084 6.03413082489 3.9513790744 3.64233574248 5.66769166583 5.89259212544 -- 
