Date open F0008 F0009 F0034 F0011 F0007 F0036 F0035 F0010 F0014 blank  
2015-07-03_13-39-53 -- 203.712113684 246.424129706 283.713220322 292.163687695 238.446598627 291.230776664 288.102359871 284.759933113 293.116558413 -- 
2015-07-03_13-40-45 -- 204.354115046 246.654901114 283.918218874 292.115275002 238.729430296 291.237023373 288.235313544 284.611282246 292.418755895 -- 
2015-07-03_13-41-37 -- 203.691976897 246.349868928 283.376064641 291.843252985 238.429546789 291.042377961 287.946190804 284.62263044 292.366652374 -- 
2015-07-03_13-43-39 -- 203.695909449 246.563353469 283.965740204 292.640966516 238.631694375 291.584146042 288.328334278 284.576555494 292.441895376 -- 
2015-07-03_13-44-31 -- 202.842982901 246.14507705 283.553856206 292.421723637 238.447383566 291.555407904 288.114341103 284.313654693 292.559160816 -- 
2015-07-03_13-45-41 -- 202.636200089 246.072555307 283.320045398 292.309496037 238.371508901 291.331551196 287.892772462 284.32893167 292.4158931 -- 
2015-07-03_13-48-39 -- 203.771816314 246.455908441 284.212875049 293.169966792 238.793770316 292.014162766 288.562324536 284.588197441 292.511754592 -- 
2015-07-03_13-49-13 -- 202.26751691 245.964340961 283.490773454 293.044588823 238.274723975 291.858672257 288.353702734 284.397261242 293.422516094 -- 
2015-07-03_13-50-05 -- 202.481720163 246.044600006 283.425742284 292.668757136 238.178356411 291.753829708 288.275173001 284.436385364 293.144088691 -- 
2015-07-03_13-52-46 -- 203.827033289 246.484250599 283.970410144 292.505502741 238.688006207 291.469449135 288.361274605 284.680335503 291.829041481 -- 
2015-07-03_13-53-20 -- 203.5871557 246.420939227 283.914908792 292.469524452 238.646212918 291.363828877 288.315635285 284.658689583 291.865637727 -- 
2015-07-03_13-53-53 -- 203.401341963 246.359138052 283.629502546 292.495722868 238.611778584 291.684710922 288.332757189 284.540329113 292.5612842 -- 
2015-07-03_13-56-51 -- 202.152038464 245.613454835 283.479123268 292.959010573 238.310581998 291.765449829 288.36049156 284.30995392 293.261616712 -- 
2015-07-03_13-58-19 -- 202.202643854 245.797679209 283.397334308 292.744917135 238.298873992 291.756114527 288.314627332 284.341271118 292.959813017 -- 
2015-07-03_13-59-11 -- 201.969025044 245.804999321 283.28660632 292.55498733 238.290297049 291.705493204 288.339117699 284.469227959 293.016233951 -- 
2015-07-03_14-01-33 -- 203.545519533 246.330092084 283.790685095 292.651967382 238.632364038 291.823451752 288.736207707 284.804196632 293.296215635 -- 
2015-07-03_14-02-07 -- 203.419933149 246.308818933 283.819311168 292.575182798 238.594695644 291.595501792 288.471969612 284.600966247 293.527671097 -- 
2015-07-03_14-02-59 -- 203.206679317 246.292071654 283.582177668 292.405074846 238.551332383 291.536737754 288.421602134 284.723573571 293.019724506 -- 
2015-07-03_14-05-38 -- 203.658492991 246.655765363 284.164178169 293.08166147 238.907018193 292.073731489 288.940904779 285.105951951 294.48668861 -- 
2015-07-03_14-06-48 -- 203.757366776 246.585196066 283.890070154 292.661157449 238.95737874 291.827276595 288.93177381 285.171164999 293.871532629 -- 
2015-07-03_14-07-58 -- 204.29857468 247.01449764 284.284334378 292.588492205 239.153260467 291.734884612 288.807028 285.268421473 294.022604123 -- 
2015-07-03_14-10-56 -- 203.469119781 246.529870004 284.102143903 293.114052947 238.841133747 291.979372227 288.854461714 284.98705187 293.964476915 -- 
2015-07-03_14-11-30 -- 203.052751201 246.53207026 284.250626194 293.338616313 238.906463384 292.142800578 288.974606184 285.042023549 294.147157976 -- 
2015-07-03_14-12-04 -- 203.563004895 246.544259983 284.10425931 293.214766083 238.79461408 291.904267545 288.621320638 284.930336958 294.391743529 -- 
2015-07-03_14-15-03 -- 205.073431308 247.20790632 285.194721269 293.761874684 239.432275882 292.518027378 289.537116081 285.745508823 294.402723209 -- 
2015-07-03_14-15-55 -- 205.132736536 247.15838984 284.632636308 293.02313458 239.115465282 291.987750095 288.971446539 285.193202211 293.076462916 -- 
2015-07-03_14-16-28 -- 204.110393678 246.771396957 284.337683928 293.083214225 239.048224201 291.989480332 289.16536892 285.291304106 293.548975427 -- 
2015-07-03_14-19-45 -- 204.873962523 247.357497572 284.704134016 293.41969067 239.247193569 292.290326186 289.206694615 285.508085069 294.23191522 -- 
2015-07-03_14-20-37 -- 204.415296896 247.22533609 284.60832587 293.191689174 239.282657983 292.269228148 289.244354461 285.687220129 293.726706976 -- 
2015-07-03_14-21-10 -- 204.409585194 247.218685624 284.41353001 292.851661967 239.08979912 291.781802151 288.862468947 285.23046485 293.9305937 -- 
2015-07-03_14-23-32 -- 204.138665568 247.365684645 284.947843114 293.55174305 239.343823493 292.468717158 289.518522788 286.087035216 293.863676876 -- 
2015-07-03_14-24-06 -- 205.168464885 247.694681541 284.947907292 293.452373203 239.188099191 292.445470898 289.23718273 285.727645704 293.75196031 -- 
2015-07-03_14-24-40 -- 204.199184458 247.30988391 284.887004532 293.380725604 239.343110393 292.260533178 289.297550853 285.618339656 294.061953896 -- 
2015-07-03_14-27-56 -- 204.885610779 247.548173338 285.288345449 293.793702963 239.509910741 292.908350415 289.799979067 285.419912331 294.065222606 -- 
2015-07-03_14-28-48 -- 204.159469829 247.191355394 284.651000033 293.758194378 239.154723634 292.437034542 289.226776637 285.583870972 294.861381759 -- 
2015-07-03_14-29-58 -- 203.561503248 246.82390092 284.39530211 293.595442279 239.063061741 292.498930211 289.282396007 285.690909599 295.156174044 -- 
2015-07-03_14-32-55 -- 204.7050272 247.571140094 285.453024187 294.293818517 239.617792724 293.080249742 289.955323551 286.255192869 294.759018216 -- 
2015-07-03_14-33-29 -- 204.680587908 247.494306373 285.480240652 294.395843283 239.648937849 293.038024194 289.937149727 286.354667271 294.944551061 -- 
2015-07-03_14-34-02 -- 204.89819069 247.459909961 285.007774459 293.507791529 239.536124437 292.405902069 289.398720373 285.97370762 291.64984657 -- 
2015-07-03_14-37-00 -- 205.489899101 247.804730276 285.796193851 294.564640144 239.931012505 293.540487631 290.330057625 286.14187188 294.827073641 -- 
2015-07-03_14-38-10 -- 204.963977906 247.410586638 284.735472615 293.561949368 239.279122134 292.679897995 289.271723436 285.5870143 294.718899205 -- 
2015-07-03_14-38-44 -- 204.362230704 247.31636539 284.851934215 293.998159846 239.410592801 292.801564673 289.571534382 285.881801672 294.664905913 -- 
2015-07-03_14-42-18 -- 203.812899699 246.791482146 284.415963352 294.27159998 238.940140031 292.723226763 289.302782908 285.140502031 295.412081648 -- 
2015-07-03_14-42-52 -- 203.257107888 246.601021242 284.487247859 294.373606942 238.926260688 292.835142921 289.360140241 285.394886208 294.43025578 -- 
2015-07-03_14-43-25 -- 202.89905888 246.42554805 284.109171237 294.20078891 238.815380286 292.741327427 289.289712474 285.294748426 296.997453311 -- 
2015-07-03_14-45-47 -- 201.984330779 246.036970569 283.773496587 293.871867289 238.428326597 292.486264795 288.747072127 284.906024235 297.009809541 -- 
2015-07-03_14-46-57 -- 200.946989795 245.772211572 283.507975621 294.266496451 238.200402873 292.699740924 288.847769812 284.551833724 296.121853267 -- 
2015-07-03_14-47-48 -- 201.60286548 245.971560013 283.69384702 294.192296483 238.618402592 293.057775224 289.237762369 285.071619591 295.601837938 -- 
2015-07-03_14-50-28 -- 203.563318206 246.928825131 284.757924004 294.52523875 239.11120596 293.317401887 289.699590193 285.371987436 295.546371048 -- 
2015-07-03_14-51-20 -- 202.735399493 246.591429383 284.317771439 294.041733753 238.937279675 292.750085239 289.164775677 285.014022923 294.736084663 -- 
2015-07-03_14-51-54 -- 203.353506042 246.873274585 284.543586517 294.001646716 239.188958893 292.79251405 289.57540105 285.694463432 294.542998756 -- 
2015-07-03_14-54-34 -- 204.671318118 247.493332428 285.339611132 294.904112098 239.171266731 293.385028948 289.793655551 285.748802895 295.200364539 -- 
2015-07-03_14-55-07 -- 204.346186834 247.250792015 285.133682621 294.496171196 239.383387202 293.245442991 289.784170923 286.136925999 295.122258606 -- 
2015-07-03_14-55-59 -- 205.106901787 247.767150802 285.340601674 294.323328759 239.572578179 293.141267841 290.033995544 286.585557813 295.21227043 -- 
2015-07-03_14-58-39 -- 205.173041862 248.079877247 286.01595474 295.093637134 240.10746418 293.912048583 290.781225058 287.068436124 295.800076832 -- 
2015-07-03_14-59-12 -- 206.074904457 248.532375943 286.209909803 294.644427211 240.432041388 293.571390907 290.758045761 287.296725954 295.610822115 -- 
2015-07-03_15-00-04 -- 206.952801125 248.851186322 286.391354611 294.591357607 240.532672965 293.320252729 290.546542431 287.207033252 295.344175504 -- 
2015-07-03_15-02-25 -- 207.44784801 248.847480792 286.448268338 293.998812497 240.652404511 292.976872278 290.559700087 287.432613268 295.740154653 -- 
2015-07-03_15-02-58 -- 208.063951318 249.170930835 286.521228818 294.108080183 240.907728002 293.028750188 290.549351923 287.31561304 295.003220111 -- 
2015-07-03_15-03-32 -- 207.430577108 248.721354155 286.139287045 294.22791668 240.366007928 293.061089024 290.282375455 286.853819071 295.5487435 -- 
2015-07-03_15-05-55 -- 208.162863677 249.23403375 286.854461276 294.669040505 240.790993703 293.314870427 290.583474176 287.257523332 295.354508165 -- 
2015-07-03_15-06-28 -- 205.006758414 247.75318562 285.473898669 294.528686458 239.499900242 293.178173355 289.695623638 285.949636675 295.595023085 -- 
2015-07-03_15-07-20 -- 206.040380629 248.412313741 286.114974432 294.551704214 240.197573712 293.238144729 290.028105987 286.539043458 295.186857899 -- 
2015-07-03_15-10-17 -- 207.339634032 248.680178712 286.258028993 293.697770798 240.51044947 292.927729582 290.163791022 286.848300195 294.657966642 -- 
2015-07-03_15-11-09 -- 207.057607497 248.763647041 286.10248311 293.868204517 240.622576187 292.944741161 290.243657008 287.189663871 296.350776622 -- 
2015-07-03_15-12-01 -- 207.9419679 249.160936119 286.228707382 294.113597516 240.888577675 293.13693878 290.634060738 287.500169293 296.489342536 -- 
2015-07-03_15-14-05 -- 207.877906148 249.246871357 286.723409103 294.464386685 240.935335872 293.38642358 290.713683666 287.417459964 295.089268779 -- 
2015-07-03_15-14-39 -- 207.745889888 249.109575475 286.458655492 294.152490524 240.660358376 293.257569692 290.336111078 287.093445471 294.961782881 -- 
2015-07-03_15-15-12 -- 207.77900712 249.123933974 286.343680216 294.070795684 240.796476972 293.165267282 290.569273256 287.23741127 294.744435452 -- 
2015-07-03_15-17-17 -- 207.29432122 248.873357916 286.654714458 294.502529673 240.560970846 293.032376595 290.436942881 286.741785445 294.810461494 -- 
2015-07-03_15-18-09 -- 206.252334219 248.303059748 285.97479625 294.366446297 240.254106308 292.91364695 290.259538982 287.022834844 295.432263384 -- 
2015-07-03_15-19-00 -- 206.719102913 248.634173293 286.041593626 294.172092389 240.371608084 292.779689843 290.214366022 287.043836536 294.931176274 -- 
2015-07-03_15-22-35 -- 206.87706054 248.577630922 286.054299008 295.419617884 240.430674293 293.879279106 290.751687919 287.010162615 295.389537436 -- 
2015-07-03_15-23-26 -- 206.105000886 248.34146487 285.804763229 294.89582575 240.309590701 293.371584523 290.406162866 286.686714038 295.857651777 -- 
2015-07-03_15-23-59 -- 205.712488033 248.074068452 285.419862992 294.722667278 240.337605004 293.379802373 290.33159019 286.67718884 294.674408399 -- 
2015-07-03_15-26-39 -- 205.785061421 248.281878244 285.93789265 294.853668194 240.096256264 293.462831515 290.447266509 285.714197024 295.52859304 -- 
2015-07-03_15-27-30 -- 203.821939099 247.270621507 284.852604657 294.033766954 239.345494815 292.816576901 289.670124941 285.75498851 295.696999024 -- 
2015-07-03_15-28-22 -- 203.559815843 247.021374752 285.04855129 294.191927111 239.566641511 292.86405113 289.909047092 286.161802598 295.047591183 -- 
2015-07-03_15-30-44 -- 203.854461541 247.225870529 285.090944008 294.3144302 239.501401269 292.97843465 289.873479814 285.883332622 294.438993462 -- 
2015-07-03_15-31-35 -- 204.349341058 247.434229667 285.247049764 294.128442312 239.554521636 292.899511883 289.792672266 285.954245545 294.963210256 -- 
2015-07-03_15-32-09 -- 203.773929097 247.217034353 284.984896599 294.328147742 239.482901298 292.875442097 289.680374622 286.00018097 295.20839174 -- 
2015-07-03_15-35-08 -- 205.012582398 247.833108709 285.509959795 295.014791936 239.854976269 293.631594661 290.266549451 286.225800082 296.308493695 -- 
2015-07-03_15-35-41 -- 205.110127718 247.812114712 285.360717161 294.475564815 239.72260671 293.145740832 289.933438515 286.152297922 295.893618263 -- 
2015-07-03_15-36-15 -- 204.785344819 247.811254816 285.647212646 294.665579738 240.219633845 293.722073843 290.57579892 286.722792417 295.914170916 -- 
2015-07-03_15-38-54 -- 205.192667692 247.907955494 285.769730433 295.1874964 240.163950341 293.591112429 290.39666055 286.69291031 295.761082785 -- 
2015-07-03_15-39-46 -- 203.554493603 247.274818783 285.211386069 294.699672501 239.483829375 293.220040072 289.760830008 285.828474996 295.69071214 -- 
2015-07-03_15-40-37 -- 203.643347316 247.25846492 284.763677956 293.905902973 239.722973915 292.988169524 289.910963127 287.0311537 296.877481303 -- 
2015-07-03_15-44-12 -- 205.872621789 248.432380691 286.361256738 295.278712723 240.181150843 294.090481924 290.963472385 287.333652446 298.857165466 -- 
2015-07-03_15-45-22 -- 206.823569064 248.858082306 286.480153938 294.64126815 240.486814104 293.547915902 290.91028015 287.45392322 298.450718707 -- 
2015-07-03_15-45-56 -- 205.759770574 248.407965702 285.876391383 294.829539561 240.123970831 293.605833936 290.721544175 287.048958499 298.575293082 -- 
2015-07-03_15-48-36 -- 206.070778298 248.520062376 286.147409383 294.793699539 240.180663905 293.806524982 290.618875382 286.792518054 299.187440699 -- 
2015-07-03_15-49-46 -- 206.041509262 248.610180812 286.103476415 294.647115227 240.345456921 293.239204618 290.369005215 286.894604683 297.234511968 -- 
2015-07-03_15-50-37 -- 206.11893932 248.644431924 285.954014165 294.352307991 240.265674816 293.388871305 290.421592215 287.199976711 296.461766669 -- 
2015-07-03_15-53-36 -- 206.345845051 249.11037811 286.537713692 294.891616208 240.428013197 293.829019516 290.557972511 286.840975901 295.749527583 -- 
2015-07-03_15-54-28 -- 205.044363037 248.290958508 285.555309548 294.501237825 239.905383177 293.602210165 290.154327582 286.580094113 296.858586551 -- 
2015-07-03_15-55-56 -- 204.14783392 247.943005053 285.513119133 294.488613066 239.610525542 293.199362554 289.857242874 286.397161464 296.020715145 -- 
2015-07-03_15-58-00 -- 206.594291583 248.792077631 286.650321228 295.068380812 240.647725231 294.010526509 290.813351469 286.847047888 296.934628435 -- 
2015-07-03_15-59-27 -- 204.834822239 248.040947045 285.977648178 295.278030287 240.131907029 293.97753389 290.715770942 287.164545701 295.800523407 -- 
2015-07-03_16-00-37 -- 203.825966827 246.992457481 284.627953141 294.535398555 239.18079791 293.107829481 289.398867373 285.455807977 295.516194395 -- 
2015-07-03_16-03-34 -- 202.174969027 246.559138219 284.578151818 295.466499119 239.119984238 293.643781779 289.690033971 285.619862924 296.628719336 -- 
2015-07-03_16-04-26 -- 204.669845793 247.985028171 285.928614687 294.999791039 240.131289729 293.565033248 290.615697801 286.891006623 296.781459342 -- 
2015-07-03_16-05-18 -- 205.711960321 248.362935024 285.650783131 294.990092328 239.707407641 293.33687078 290.093545748 286.115627367 296.410315835 -- 
2015-07-03_16-08-54 -- 207.332674979 249.508987624 287.338554431 295.630839937 241.349656277 294.433965299 291.768883151 287.979057032 297.965285198 -- 
2015-07-03_16-10-22 -- 206.892353182 248.914680577 286.41948991 294.645893827 240.400695939 293.611780917 290.251945427 286.526800812 296.368303033 -- 
2015-07-03_16-11-15 -- 204.037374881 247.52827549 285.406950726 295.105104793 240.034967872 293.839274966 290.658372419 287.067753098 296.85349527 -- 
2015-07-03_16-13-55 -- 210.302428056 251.067098594 288.423674163 295.859229416 242.06149011 294.594029651 291.894877957 288.728637703 297.34150968 -- 
2015-07-03_16-15-05 -- 207.507425958 249.395217482 286.505283224 294.80643513 240.515795197 293.638902343 290.747714016 287.26733186 295.958115015 -- 
2015-07-03_16-15-39 -- 207.657571276 249.537429882 286.912292607 295.144904276 241.007351122 293.834555983 291.16855138 288.009175706 296.250047038 -- 
2015-07-03_16-19-32 -- 206.381703208 248.965059801 286.54714457 295.215350613 240.762252117 294.187119829 291.211679719 287.520871899 297.608795934 -- 
2015-07-03_16-20-42 -- 208.592553986 250.213958733 287.376256596 295.375567674 241.596206934 294.082041344 291.468101866 288.264000985 296.998407488 -- 
2015-07-03_16-21-34 -- 208.688863924 250.019288546 286.922223973 295.095528033 241.334169642 293.679164201 291.313903235 288.122285665 295.937345079 -- 
2015-07-03_16-24-31 -- 207.005670703 249.205286841 286.817998986 295.353039689 240.626854233 294.196350993 291.282523794 287.984324742 296.932342504 -- 
2015-07-03_16-25-05 -- 209.832215342 250.282547498 287.15170791 294.749363431 241.103315949 293.721497523 291.002999652 287.76726938 297.101871739 -- 
2015-07-03_16-25-38 -- 207.368428896 249.352552824 286.681701419 294.841987328 241.097777854 293.833837087 291.036254891 288.057584241 291.758667823 -- 
2015-07-03_16-28-36 -- 209.861559533 250.823374261 288.172040782 295.834319295 242.246558237 294.747909515 292.045788647 289.256913954 299.509023111 -- 
2015-07-03_16-29-27 -- 211.626201312 251.693645839 287.997195604 295.719911551 242.260237582 294.322592331 291.678029033 289.363720019 299.192664801 -- 
2015-07-03_16-30-37 -- 209.97172208 250.787672997 287.648404655 295.087303449 241.884993104 293.91361748 291.337611086 288.765793048 299.738716037 -- 
2015-07-03_16-33-54 -- 211.647686467 251.820644585 288.423566849 295.29424964 242.302785645 294.435998762 291.968711957 289.234655866 297.900760542 -- 
2015-07-03_16-34-45 -- 211.079593471 251.706814624 288.12308629 295.439066337 242.121167182 294.413325233 292.073888606 289.241898912 297.403244086 -- 
2015-07-03_16-35-19 -- 211.071102617 251.579241113 288.179136021 295.528217643 242.219415961 294.221790829 291.896193429 288.996164815 298.237415549 -- 
2015-07-03_16-37-58 -- 210.600101004 251.249904426 288.54731646 296.181724301 242.475531124 294.922770357 292.664253741 289.684045578 299.814364238 -- 
2015-07-03_16-38-50 -- 210.131094155 250.985142418 287.833564152 295.35617081 241.844051955 294.503651088 291.558149854 288.2692458 296.563527191 -- 
2015-07-03_16-39-23 -- 207.644931715 249.536525424 286.860384168 295.282806826 241.175092465 293.769909251 290.810253296 287.847432254 297.170817698 -- 
2015-07-03_16-42-03 -- 209.557627698 250.678145969 287.710002604 295.278598746 241.930223348 294.569519453 291.737961484 288.724637721 300.574470709 -- 
2015-07-03_16-42-56 -- 210.66862591 251.296111436 287.802391638 295.152604936 242.255320187 294.415925952 291.839952261 289.137179646 301.340989963 -- 
2015-07-03_16-43-47 -- 218.601118802 254.995740699 288.4090136 295.20733292 246.414167725 294.363556724 292.278307334 290.682032421 303.889224895 -- 
2015-07-03_16-46-09 -- 279.119384326 283.824663929 291.471389316 295.310565722 281.703610615 294.262000344 293.030688106 292.125605582 301.690201283 -- 
2015-07-03_16-47-00 -- -- 280.517393252 291.225819493 295.377843329 270.614469596 294.608679541 293.010973877 292.030168041 302.2245486 -- 
2015-07-03_16-48-10 -- 277.281914175 283.062518675 291.638582224 295.27213453 276.621453384 294.444320028 293.002398747 291.49516412 299.742563343 -- 
2015-07-03_16-51-45 -- 212.76119315 252.447043952 288.201574855 295.347542493 242.510050431 294.325468513 291.778983572 288.959461278 297.868782366 -- 
2015-07-03_16-52-37 -- 220.755079088 255.324765625 288.564457665 295.477156568 243.102024094 294.488280816 292.022119365 289.365622271 296.930074555 -- 
2015-07-03_16-53-29 -- -- -- 289.075298494 294.973547378 -- 293.724699423 292.34544428 290.994200122 298.985419651 -- 
2015-07-03_16-56-27 -- 266.920705761 278.33379957 290.913744509 295.402721069 268.180416121 294.458933762 292.755333947 290.772935516 296.58850979 -- 
2015-07-03_16-57-19 -- 211.602523665 251.732166352 288.021983904 295.146110286 242.556703437 293.99373519 291.833872115 289.246303035 297.13601138 -- 
2015-07-03_16-57-52 -- 213.89770541 252.907453009 288.268733123 294.812097477 243.156058044 293.717891847 291.892544509 289.270671786 295.78688896 -- 
2015-07-03_17-00-32 -- 212.221672958 251.862051334 287.975691351 295.391545812 242.757309786 294.49208776 291.967937471 289.219680033 298.53441364 -- 
2015-07-03_17-01-24 -- 211.982017021 252.196096111 287.953762844 295.111880143 242.790092327 293.959079342 291.688535893 288.932341127 297.982921143 -- 
2015-07-03_17-02-16 -- 226.937779102 258.960651794 288.350188946 295.002344165 246.888823853 293.980015478 291.755091175 289.03777558 299.112239557 -- 
2015-07-03_17-05-15 -- 219.504848425 254.128227849 288.16941292 294.957917863 242.646665989 294.377138795 291.673612927 288.475868777 298.312585171 -- 
2015-07-03_17-06-25 -- 209.439606897 250.541496746 287.451207968 295.124325192 242.138300992 294.034327333 291.683898412 288.896502556 298.815256362 -- 
2015-07-03_17-07-17 -- 210.047344303 250.601021084 287.584972002 295.015809943 242.234942507 294.329991704 291.868570326 288.803803942 299.012413018 -- 
2015-07-03_17-09-57 -- 210.519126399 250.882103795 287.764094279 295.334262089 241.890259978 294.011762161 291.353243939 288.437962732 298.613797488 -- 
2015-07-03_17-10-49 -- 211.394834977 251.640405499 288.32784311 295.164920578 242.524920026 294.45865433 291.912439811 289.094898203 298.513136263 -- 
2015-07-03_17-11-40 -- 220.343297647 254.579058017 288.537802704 295.623787783 245.20608168 294.662560681 292.020845859 289.39820947 298.90557293 -- 
2015-07-03_17-14-38 -- 221.441449799 255.589663883 288.70972382 295.663366901 242.799219244 294.556424965 292.061310687 289.248096742 298.500727424 -- 
2015-07-03_17-15-12 -- 211.980181687 252.049412024 288.683332944 295.612606379 242.603923225 294.576769526 292.111513672 289.440404492 298.120457352 -- 
2015-07-03_17-15-46 -- 212.195704941 251.89408384 288.490862802 294.867137108 242.72720278 294.026321703 291.889714113 289.418457314 297.263216585 -- 
2015-07-03_17-19-19 -- -- -- 291.292640412 295.673786229 -- 294.64049577 292.543503384 289.967477946 296.960826231 -- 
2015-07-03_17-20-11 -- 211.141225368 251.512462792 288.347032983 295.211387764 242.689846229 294.162304545 291.782011516 289.047770072 297.471882758 -- 
2015-07-03_17-21-21 -- 211.635270754 252.079284695 288.751448802 295.486988338 243.129960062 294.750792541 292.382271667 289.731263809 297.611657074 -- 
2015-07-03_17-23-25 -- 276.744983577 283.331125026 291.921564767 295.758090571 279.87054237 294.658677129 293.282260244 292.2761739 298.29689272 -- 
2015-07-03_17-24-35 -- 271.762396086 281.667979125 291.547952195 295.351945093 272.128500604 294.479795581 293.1922199 291.832349185 295.7164829 -- 
2015-07-03_17-25-26 -- 220.404247988 255.999566641 289.311046825 295.010915738 247.038642378 294.174341545 292.258564748 291.846897343 298.448714052 -- 
2015-07-03_17-28-25 -- 209.825062971 -- -- 295.640113591 242.152112525 294.428022475 291.799587418 288.74290022 298.23340754 -- 
2015-07-03_17-29-17 -- 209.824481817 251.155798509 288.027305803 295.682876215 242.370040614 294.531042979 292.012209415 289.071062052 297.732972941 -- 
2015-07-03_17-30-08 -- 209.255220022 250.840830023 287.87118042 295.705956705 242.018264606 294.68022416 291.8621812 288.849762648 297.674199623 -- 
2015-07-03_17-33-07 -- 209.249164623 250.635775497 288.159558281 296.269609315 241.759331257 295.192048116 292.053024864 288.838157765 300.005358542 -- 
2015-07-03_17-33-59 -- 211.71173363 251.81478599 288.253749312 296.242316672 241.96502263 295.149921709 292.017248057 287.504955935 292.526990044 -- 
2015-07-03_17-34-50 -- 206.284359664 249.16484027 286.767615955 295.466267057 240.475933522 294.058766877 290.64314565 287.164690364 295.697398971 -- 
2015-07-03_17-37-48 -- 209.85454059 250.899845243 288.267243458 296.14901217 242.067641526 295.039146406 291.789963424 288.321208411 298.208314817 -- 
2015-07-03_17-38-40 -- 208.535702301 250.217236948 287.49181877 295.757050032 241.841498169 294.602248925 291.572952424 288.583537667 296.879431899 -- 
2015-07-03_17-39-31 -- 208.86315239 250.570315201 287.614753207 295.764690286 241.902106448 294.331067074 291.797572164 289.073180077 298.188891257 -- 
2015-07-03_17-42-11 -- -- 262.726681046 290.134837189 296.033325964 246.7597928 295.115283213 293.013229664 290.491430855 297.628186599 -- 
2015-07-03_17-42-45 -- 214.56567284 253.222741138 289.260005554 295.85169563 243.87876341 294.84060581 292.657537999 290.10631111 297.181566608 -- 
2015-07-03_17-43-18 -- 215.086489263 253.906209364 289.226619201 295.156079458 244.358624008 294.433626667 292.700338681 290.489251943 297.735430642 -- 
2015-07-03_17-45-58 -- 260.695633403 276.672938106 291.356078864 295.435183027 274.074185557 294.724986207 293.559277096 292.550837446 298.884383693 -- 
2015-07-03_17-46-49 -- 278.54134155 284.36933914 292.072790242 295.678881415 281.473229057 294.545397494 293.619826987 292.620252946 297.709876023 -- 
2015-07-03_17-47-41 -- 278.687106272 283.790770661 292.27597527 295.543857641 279.712591989 294.787488228 293.635331462 292.587298577 298.20324547 -- 
2015-07-03_17-50-57 -- 210.762597527 251.819265379 288.672165242 296.194945469 242.567515701 294.904552442 292.328628542 289.371589585 297.043288046 -- 
2015-07-03_17-51-49 -- 211.122919234 252.124075735 288.623053725 296.00296506 242.914234367 294.904517494 292.489018775 289.729227458 297.157377921 -- 
2015-07-03_17-52-22 -- 211.47273381 252.197093608 288.646098102 295.698210572 243.092405189 294.828248222 292.584338885 289.902451706 296.296924603 -- 
2015-07-03_17-55-03 -- 214.195656183 253.60895166 289.821644621 296.513813975 243.753491153 295.516563783 292.955550169 290.267065477 297.284005223 -- 
2015-07-03_17-55-36 -- 213.596530189 253.266860818 289.423230804 295.932684823 243.744366219 295.227807333 292.881598459 290.536531244 296.284970374 -- 
2015-07-03_17-56-10 -- 214.30399299 253.705202805 289.731374894 296.013621619 244.108881957 295.227419631 293.053483907 290.732984086 298.27124534 -- 
2015-07-03_18-00-01 -- 280.522288094 284.807602377 291.619293957 294.890022832 282.829296992 294.570452413 293.390519466 292.49174467 297.663299595 -- 
2015-07-03_18-00-52 -- 280.622959271 284.72707392 291.534815401 295.312360344 282.721891929 294.641996866 293.460439075 292.515097575 297.982987091 -- 
2015-07-03_18-01-44 -- 278.702733803 283.936745887 291.961663048 295.505094396 280.952781542 294.801815138 293.565668159 292.540506555 299.694786967 -- 
2015-07-03_18-03-48 -- 280.210393599 284.920729351 292.345087517 295.5364305 282.768677592 294.487427627 293.525225416 292.616553967 298.381102303 -- 
2015-07-03_18-04-58 -- 280.199956834 284.480038393 292.454727913 295.695161964 281.698614536 294.88078795 293.729227166 292.732541003 297.423771359 -- 
2015-07-03_18-05-50 -- 280.511265678 284.807958884 292.278811865 295.69993232 283.033253542 294.646120895 293.501085057 292.706147423 295.903745513 -- 
2015-07-03_18-10-01 -- -- -- 292.317866429 296.282585415 -- 294.898862095 293.211606838 290.667347179 297.809496713 -- 
2015-07-03_18-11-10 -- 215.483743053 254.178630666 289.666051895 295.475755532 244.351774388 294.519901706 292.535357973 290.623769551 296.564694029 -- 
2015-07-03_18-12-21 -- 215.933218217 254.421092821 290.008935217 295.499275131 244.665345742 294.747404122 293.019320282 290.848774066 296.805839709 -- 
2015-07-03_18-15-01 -- 224.608603246 258.816052608 290.523335667 295.820986372 249.648840522 295.079018454 293.366258625 291.007143491 297.83341193 -- 
2015-07-03_18-16-10 -- 217.165435031 254.899156358 290.346468743 295.792687874 245.007296195 294.845174966 293.066323217 291.066895535 296.276679699 -- 
2015-07-03_18-17-20 -- 216.494112323 254.669715201 290.082011806 296.048327037 244.690888657 294.946314824 292.782160565 290.437947694 296.731742101 -- 
2015-07-03_18-21-14 -- 265.467741053 279.628540678 291.934688382 295.804455568 271.667943812 294.908706561 293.588866802 292.466156161 299.600550517 -- 
2015-07-03_18-21-48 -- -- 255.345544662 290.090489001 295.519619617 245.143709402 294.721910773 293.433272083 292.462586015 299.166722803 -- 
2015-07-03_18-23-16 -- 280.078807872 284.536043971 291.803060342 295.131778974 282.052785246 294.738463481 293.610435597 292.115998305 298.232867872 -- 
